3.996748e+002,0.000000e+000
4.001569e+002,4.871822e-002
4.006390e+002,5.126449e-002
4.011211e+002,5.031141e-002
4.016032e+002,4.615440e-002
4.020854e+002,4.008239e-002
4.025675e+002,3.396470e-002
4.030496e+002,2.967720e-002
4.035317e+002,2.848517e-002
4.040138e+002,3.069436e-002
4.044959e+002,3.579927e-002
4.049781e+002,4.268925e-002
4.054602e+002,5.004816e-002
4.059423e+002,5.658091e-002
4.064244e+002,6.146163e-002
4.069065e+002,6.444924e-002
4.073886e+002,6.574203e-002
4.078708e+002,6.576239e-002
4.083529e+002,6.496210e-002
4.088350e+002,6.379531e-002
4.093171e+002,6.266703e-002
4.097992e+002,6.196976e-002
4.102813e+002,6.197545e-002
4.107635e+002,6.273773e-002
4.112456e+002,6.406794e-002
4.117277e+002,6.561664e-002
4.122098e+002,6.702932e-002
4.126919e+002,6.806109e-002
4.131740e+002,6.869637e-002
4.136562e+002,6.911661e-002
4.141383e+002,6.957726e-002
4.146204e+002,7.022610e-002
4.151025e+002,7.098963e-002
4.155846e+002,7.158448e-002
4.160667e+002,7.167576e-002
4.165489e+002,7.102120e-002
4.170310e+002,6.968656e-002
4.175131e+002,6.812942e-002
4.179952e+002,6.719174e-002
4.184773e+002,6.774434e-002
4.189594e+002,7.022233e-002
4.194416e+002,7.439926e-002
4.199237e+002,7.951014e-002
4.204058e+002,8.468108e-002
4.208879e+002,8.921260e-002
4.213700e+002,9.276319e-002
4.218521e+002,9.526277e-002
4.223343e+002,9.677725e-002
4.228164e+002,9.741399e-002
4.232985e+002,9.726702e-002
4.237806e+002,9.643166e-002
4.242627e+002,9.504852e-002
4.247448e+002,9.336489e-002
4.252270e+002,9.170859e-002
4.257091e+002,9.040441e-002
4.261912e+002,8.971288e-002
4.266733e+002,8.972107e-002
4.271554e+002,9.031021e-002
4.276375e+002,9.118471e-002
4.281197e+002,9.198238e-002
4.286018e+002,9.238117e-002
4.290839e+002,9.222127e-002
4.295660e+002,9.156080e-002
4.300481e+002,9.064618e-002
4.305302e+002,8.983829e-002
4.310124e+002,8.947133e-002
4.314945e+002,8.978919e-002
4.319766e+002,9.084480e-002
4.324587e+002,9.249432e-002
4.329408e+002,9.441791e-002
