3.991926e+002,0.000000e+000
4.001568e+002,7.489736e-002
4.011211e+002,7.524846e-002
4.020853e+002,7.398697e-002
4.030495e+002,7.188403e-002
4.040138e+002,6.990224e-002
4.049780e+002,6.886582e-002
4.059422e+002,6.937014e-002
4.069065e+002,7.152224e-002
4.078707e+002,7.493398e-002
4.088349e+002,7.890220e-002
4.097992e+002,8.281744e-002
4.107634e+002,8.648422e-002
4.117276e+002,9.003817e-002
4.126919e+002,9.374185e-002
4.136561e+002,9.770501e-002
4.146203e+002,1.017109e-001
4.155846e+002,1.052643e-001
4.165488e+002,1.077390e-001
4.175130e+002,1.087404e-001
4.184773e+002,1.083280e-001
4.194415e+002,1.070100e-001
4.204057e+002,1.055150e-001
4.213700e+002,1.045001e-001
4.223342e+002,1.043589e-001
4.232984e+002,1.051142e-001
4.242627e+002,1.065430e-001
4.252269e+002,1.083221e-001
4.261911e+002,1.101857e-001
4.271554e+002,1.119541e-001
4.281196e+002,1.135217e-001
4.290838e+002,1.148286e-001
4.300481e+002,1.158273e-001
4.310123e+002,1.164966e-001
4.319765e+002,1.168698e-001
4.329408e+002,1.170475e-001
4.339050e+002,1.171773e-001
4.348692e+002,1.174079e-001
4.358335e+002,1.178422e-001
4.367977e+002,1.184856e-001
4.377619e+002,1.192516e-001
4.387262e+002,1.199958e-001
4.396904e+002,1.205910e-001
4.406546e+002,1.209624e-001
4.416189e+002,1.211100e-001
4.425831e+002,1.210791e-001
4.435473e+002,1.209205e-001
4.445116e+002,1.206579e-001
4.454758e+002,1.202850e-001
4.464400e+002,1.197887e-001
4.474043e+002,1.191875e-001
4.483685e+002,1.185522e-001
4.493327e+002,1.180082e-001
4.502970e+002,1.176859e-001
4.512612e+002,1.176895e-001
4.522254e+002,1.180497e-001
4.531897e+002,1.187109e-001
4.541539e+002,1.195436e-001
4.551181e+002,1.204015e-001
4.560824e+002,1.211669e-001
4.570466e+002,1.217814e-001
4.580108e+002,1.222515e-001
4.589751e+002,1.226094e-001
4.599393e+002,1.228789e-001
4.609035e+002,1.230472e-001
4.618678e+002,1.230652e-001
4.628320e+002,1.228707e-001
4.637963e+002,1.224274e-001
4.647605e+002,1.217446e-001
4.657247e+002,1.208909e-001
4.666890e+002,1.199768e-001
4.676532e+002,1.191408e-001
4.686174e+002,1.185028e-001
4.695817e+002,1.181288e-001
4.705459e+002,1.180164e-001
4.715101e+002,1.180984e-001
4.724744e+002,1.182685e-001
4.734386e+002,1.184051e-001
4.744028e+002,1.184138e-001
4.753671e+002,1.182395e-001
4.763313e+002,1.178746e-001
4.772955e+002,1.173539e-001
4.782598e+002,1.167330e-001
4.792240e+002,1.160601e-001
4.801882e+002,1.153669e-001
4.811525e+002,1.146678e-001
4.821167e+002,1.139644e-001
4.830809e+002,1.132632e-001
4.840452e+002,1.125909e-001
4.850094e+002,1.119920e-001
4.859736e+002,1.115193e-001
4.869379e+002,1.112134e-001
4.879021e+002,1.110793e-001
4.888663e+002,1.110755e-001
4.898306e+002,1.111166e-001
4.907948e+002,1.111024e-001
4.917590e+002,1.109436e-001
4.927233e+002,1.106017e-001
4.936875e+002,1.101026e-001
4.946517e+002,1.095296e-001
4.956160e+002,1.089856e-001
4.965802e+002,1.085566e-001
4.975444e+002,1.082881e-001
4.985087e+002,1.081701e-001
4.994729e+002,1.081506e-001
5.004371e+002,1.081656e-001
5.014014e+002,1.081680e-001
5.023656e+002,1.081525e-001
5.033298e+002,1.081571e-001
5.042941e+002,1.082387e-001
5.052583e+002,1.084507e-001
5.062225e+002,1.088139e-001
5.071868e+002,1.093076e-001
5.081510e+002,1.098757e-001
5.091152e+002,1.104539e-001
5.100795e+002,1.109923e-001
5.110437e+002,1.114693e-001
5.120079e+002,1.118961e-001
5.129722e+002,1.123065e-001
5.139364e+002,1.127403e-001
5.149006e+002,1.132233e-001
5.158649e+002,1.137550e-001
5.168291e+002,1.143022e-001
5.177933e+002,1.148109e-001
5.187576e+002,1.152138e-001
5.197218e+002,1.154580e-001
5.206860e+002,1.155241e-001
5.216503e+002,1.154378e-001
5.226145e+002,1.152652e-001
5.235787e+002,1.150950e-001
5.245430e+002,1.150079e-001
5.255072e+002,1.150439e-001
5.264714e+002,1.151882e-001
5.274357e+002,1.153700e-001
5.283999e+002,1.154952e-001
5.293641e+002,1.154744e-001
5.303284e+002,1.152598e-001
5.312926e+002,1.148600e-001
5.322568e+002,1.143304e-001
5.332211e+002,1.137456e-001
5.341853e+002,1.131691e-001
5.351495e+002,1.126409e-001
5.361138e+002,1.121690e-001
5.370780e+002,1.117445e-001
5.380422e+002,1.113589e-001
5.390065e+002,1.110177e-001
5.399707e+002,1.107436e-001
5.409349e+002,1.105660e-001
5.418992e+002,1.105023e-001
5.428634e+002,1.105492e-001
5.438276e+002,1.106789e-001
5.447919e+002,1.108504e-001
5.457561e+002,1.110229e-001
5.467203e+002,1.111738e-001
5.476846e+002,1.113014e-001
5.486488e+002,1.114210e-001
5.496130e+002,1.115519e-001
5.505773e+002,1.117095e-001
5.515415e+002,1.119035e-001
5.525057e+002,1.121385e-001
5.534700e+002,1.124191e-001
5.544342e+002,1.127461e-001
5.553984e+002,1.131097e-001
5.563627e+002,1.134763e-001
5.573269e+002,1.137850e-001
5.582911e+002,1.139608e-001
5.592554e+002,1.139297e-001
5.602196e+002,1.136566e-001
5.611838e+002,1.131614e-001
5.621481e+002,1.125201e-001
5.631123e+002,1.118336e-001
5.640765e+002,1.111962e-001
5.650408e+002,1.106637e-001
5.660050e+002,1.102374e-001
5.669692e+002,1.098725e-001
5.679335e+002,1.095038e-001
5.688977e+002,1.090816e-001
5.698619e+002,1.085876e-001
5.708262e+002,1.080405e-001
5.717904e+002,1.074791e-001
5.727546e+002,1.069438e-001
5.737189e+002,1.064564e-001
5.746831e+002,1.060168e-001
5.756473e+002,1.056096e-001
5.766116e+002,1.052176e-001
5.775758e+002,1.048339e-001
5.785400e+002,1.044637e-001
5.795043e+002,1.041172e-001
5.804685e+002,1.038022e-001
5.814327e+002,1.035169e-001
5.823970e+002,1.032513e-001
5.833612e+002,1.029956e-001
5.843254e+002,1.027495e-001
5.852897e+002,1.025256e-001
5.862539e+002,1.023469e-001
5.872181e+002,1.022319e-001
5.881824e+002,1.021856e-001
5.891466e+002,1.021915e-001
5.901108e+002,1.022175e-001
5.910751e+002,1.022237e-001
5.920393e+002,1.021771e-001
5.930035e+002,1.020615e-001
5.939678e+002,1.018731e-001
5.949320e+002,1.016151e-001
5.958962e+002,1.012885e-001
5.968605e+002,1.008933e-001
5.978247e+002,1.004338e-001
5.987889e+002,9.992884e-002
5.997532e+002,9.941870e-002
6.007174e+002,9.895700e-002
6.016816e+002,9.859857e-002
6.026459e+002,9.838238e-002
6.036101e+002,9.831289e-002
6.045743e+002,9.835665e-002
6.055386e+002,9.844954e-002
6.065028e+002,9.852099e-002
6.074670e+002,9.851123e-002
6.084313e+002,9.839252e-002
6.093955e+002,9.816973e-002
6.103597e+002,9.786877e-002
6.113240e+002,9.752023e-002
6.122882e+002,9.714632e-002
6.132524e+002,9.675750e-002
6.142167e+002,9.635339e-002
6.151809e+002,9.592924e-002
6.161451e+002,9.547821e-002
6.171094e+002,9.499359e-002
6.180736e+002,9.446458e-002
6.190378e+002,9.387747e-002
6.200021e+002,9.322134e-002
6.209663e+002,9.249452e-002
6.219305e+002,9.171207e-002
6.228948e+002,9.090554e-002
6.238590e+002,9.011950e-002
6.248232e+002,8.939472e-002
6.257875e+002,8.875682e-002
6.267517e+002,8.820770e-002
6.277159e+002,8.772439e-002
6.286802e+002,8.726843e-002
6.296444e+002,8.680304e-002
6.306086e+002,8.631118e-002
6.315729e+002,8.579942e-002
6.325371e+002,8.529402e-002
6.335013e+002,8.482461e-002
